flight,airline_id,source_city_id,destination_city_id,stop_id,class_id,departure_time,arrival_time,duration,days_left,price
UK-970,3,2,5,2,1,Morning,Night,14.17,32,3971
UK-996,3,2,5,2,1,Evening,Morning,15.17,32,3971
AI-607,6,2,5,2,1,Evening,Early_Morning,15.08,32,3644
AI-639,6,2,5,2,1,Morning,Early_Morning,22.33,32,3644
AI-639,6,2,5,2,1,Morning,Evening,9.5,32,3654
AI-639,6,2,5,2,1,Morning,Night,10.75,32,3654
G8-305,4,2,5,2,1,Early_Morning,Evening,13.08,32,3687
6E-5202,5,2,5,2,1,Early_Morning,Morning,3.42,32,3716
UK-944,3,2,5,2,1,Afternoon,Evening,5.25,32,4099
UK-994,3,2,5,2,1,Morning,Evening,6.58,32,4099
UK-958,3,2,5,2,1,Afternoon,Evening,7.5,32,4099
UK-960,3,2,5,2,1,Morning,Evening,8.0,32,4099
UK-970,3,2,5,2,1,Morning,Evening,8.25,32,4099
UK-994,3,2,5,2,1,Morning,Evening,9.5,32,4099
UK-928,3,2,5,2,1,Early_Morning,Evening,10.5,32,4099
UK-954,3,2,5,2,1,Early_Morning,Evening,11.0,32,4099
UK-970,3,2,5,2,1,Morning,Evening,11.17,32,4099
UK-928,3,2,5,2,1,Early_Morning,Evening,13.42,32,4099
UK-954,3,2,5,2,1,Early_Morning,Evening,13.92,32,4099
UK-988,3,2,5,2,1,Night,Evening,20.08,32,4099
UK-940,3,2,5,2,1,Evening,Evening,21.25,32,4099
UK-996,3,2,5,2,1,Evening,Evening,22.5,32,4099
G8-7538,4,2,5,2,1,Evening,Night,6.17,32,3916
G8-7537,4,2,5,2,1,Afternoon,Night,8.17,32,3916
G8-329,4,2,5,2,1,Early_Morning,Afternoon,8.67,32,3916
G8-391,4,2,5,2,1,Afternoon,Night,9.17,32,3916
G8-2508,4,2,5,2,1,Night,Morning,9.75,32,3916
G8-7536,4,2,5,2,1,Afternoon,Night,10.17,32,3916
G8-321,4,2,5,2,1,Afternoon,Night,10.42,32,3916
G8-345,4,2,5,2,1,Night,Morning,10.83,32,3916
G8-322,4,2,5,2,1,Night,Morning,12.25,32,3916
G8-319,4,2,5,2,1,Morning,Night,12.75,32,3916
G8-341,4,2,5,2,1,Night,Morning,13.25,32,3916
G8-2508,4,2,5,2,1,Night,Afternoon,14.92,32,3916
G8-331,4,2,5,2,1,Morning,Night,11.83,32,3994
UK-986,3,2,5,2,1,Night,Evening,21.17,32,4414
UK-950,3,2,5,2,1,Night,Evening,22.0,32,4414
UK-988,3,2,5,2,1,Night,Evening,23.0,32,4414
UK-940,3,2,5,2,1,Evening,Evening,24.17,32,4414
UK-996,3,2,5,2,1,Evening,Evening,25.42,32,4414
G8-390,4,2,5,2,1,Early_Morning,Afternoon,9.67,32,4132
AI-660,6,2,5,2,1,Evening,Night,5.58,32,4173
AI-687,6,2,5,2,1,Afternoon,Night,7.58,32,4173
AI-442,6,2,5,2,1,Afternoon,Night,8.0,32,4173
AI-809,6,2,5,2,1,Morning,Evening,9.33,32,4173
AI-806,6,2,5,2,1,Early_Morning,Evening,11.33,32,4173
AI-635,6,2,5,2,1,Early_Morning,Evening,12.25,32,4173
AI-864,6,2,5,2,1,Early_Morning,Evening,12.33,32,4173
AI-867,6,2,5,2,1,Night,Morning,13.0,32,4173
AI-809,6,2,5,2,1,Morning,Night,13.58,32,4173
AI-867,6,2,5,2,1,Night,Morning,14.42,32,4173
AI-888,6,2,5,2,1,Evening,Morning,15.5,32,4173
AI-806,6,2,5,2,1,Early_Morning,Night,15.58,32,4173
AI-635,6,2,5,2,1,Early_Morning,Night,16.5,32,4173
AI-660,6,2,5,2,1,Evening,Morning,16.5,32,4173
AI-864,6,2,5,2,1,Early_Morning,Night,16.58,32,4173
AI-888,6,2,5,2,1,Evening,Morning,16.92,32,4173
AI-660,6,2,5,2,1,Evening,Morning,17.92,32,4173
AI-687,6,2,5,2,1,Afternoon,Morning,18.5,32,4173
AI-442,6,2,5,2,1,Afternoon,Morning,18.92,32,4173
AI-687,6,2,5,2,1,Afternoon,Morning,19.92,32,4173
AI-442,6,2,5,2,1,Afternoon,Morning,20.33,32,4173
AI-867,6,2,5,2,1,Night,Evening,21.83,32,4173
AI-888,6,2,5,2,1,Evening,Evening,24.33,32,4173
6E-711,5,2,5,2,1,Afternoon,Evening,5.0,32,4258
UK-910,3,2,5,2,1,Evening,Night,5.33,32,4656
G8-327,4,2,5,2,1,Early_Morning,Afternoon,6.67,32,4325
G8-327,4,2,5,2,1,Early_Morning,Night,14.67,32,4325
6E-932,5,2,5,2,1,Morning,Evening,8.67,32,4329
AI-663,6,2,5,2,1,Afternoon,Night,7.67,32,4447
AI-685,6,2,5,2,1,Early_Morning,Night,16.0,32,4447
AI-683,6,2,5,2,1,Night,Night,24.08,32,4447
AI-657,6,2,5,2,1,Early_Morning,Afternoon,8.42,32,4474
AI-9657,6,2,5,2,1,Evening,Night,26.0,32,4575
AI-774,6,2,5,2,1,Night,Night,24.33,32,4689
UK-930,3,2,5,2,1,Early_Morning,Evening,12.42,32,5309
UK-930,3,2,5,2,1,Early_Morning,Night,15.42,32,5309
AI-675,6,2,5,2,1,Early_Morning,Night,15.08,32,5219
G8-7557,4,2,5,2,1,Afternoon,Evening,7.08,32,5430
AI-611,6,2,5,3,1,Morning,Morning,23.33,32,5460
AI-611,6,2,5,3,1,Morning,Morning,24.75,32,5460
AI-611,6,2,5,3,1,Morning,Evening,32.17,32,5460
AI-669,6,2,5,2,1,Morning,Afternoon,24.42,32,5465
UK-613,3,2,5,3,1,Afternoon,Evening,7.67,32,5918
AI-687,6,2,5,2,1,Afternoon,Morning,17.92,32,5625
G8-347,4,2,5,2,1,Early_Morning,Evening,12.08,32,5828
AI-631,6,2,5,3,1,Evening,Evening,24.0,32,5857
AI-631,6,2,5,3,1,Evening,Night,28.25,32,5857
AI-651,6,2,5,2,1,Morning,Evening,7.75,32,5977
6.00E-179,5,2,5,2,1,Morning,Evening,7.58,32,5992
UK-653,3,2,5,2,1,Early_Morning,Evening,11.5,32,6398
UK-651,3,2,5,2,1,Evening,Evening,25.42,32,6398
UK-655,3,2,5,3,1,Morning,Evening,8.42,32,6529
G8-461,4,2,5,2,1,Early_Morning,Afternoon,9.5,32,6287
G8-7561,4,2,5,2,1,Afternoon,Late_Night,10.08,32,6293
G8-511,4,2,5,2,1,Early_Morning,Afternoon,10.67,32,6293
6.00E-179,5,2,5,2,1,Morning,Afternoon,4.25,32,6622
AI-651,6,2,5,2,1,Morning,Morning,24.67,32,7548
AI-651,6,2,5,2,1,Morning,Morning,26.08,32,7548
AI-867,6,2,5,2,1,Night,Evening,20.08,32,8063
UK-954,3,2,5,2,1,Early_Morning,Afternoon,6.58,32,8689
AI-619,6,2,5,1,1,Night,Night,1.33,33,2111
AI-615,6,2,5,1,1,Early_Morning,Early_Morning,1.5,33,2111
I5-942,2,2,5,2,1,Afternoon,Evening,4.67,33,2105
I5-1569,2,2,5,2,1,Night,Morning,11.42,33,2105
I5-336,2,2,5,2,1,Night,Morning,12.58,33,2105
I5-767,2,2,5,3,1,Early_Morning,Night,12.75,33,2105
I5-620,2,2,5,2,1,Early_Morning,Evening,14.25,33,2105
6E-5209,5,2,5,1,1,Early_Morning,Early_Morning,1.33,33,2901
6E-5312,5,2,5,1,1,Morning,Afternoon,1.33,33,2901
6E-354,5,2,5,1,1,Afternoon,Afternoon,1.33,33,2901
6E-5217,5,2,5,1,1,Evening,Evening,1.33,33,2901
6E-6818,5,2,5,1,1,Evening,Night,1.33,33,2901
6E-5208,5,2,5,1,1,Evening,Evening,1.42,33,2901
6E-5371,5,2,5,1,1,Evening,Night,1.5,33,2901
UK-853,3,2,5,2,1,Afternoon,Night,4.92,33,3334
UK-863,3,2,5,2,1,Morning,Night,11.83,33,3334
UK-857,3,2,5,2,1,Night,Morning,12.08,33,3334
UK-851,3,2,5,2,1,Early_Morning,Night,13.92,33,3334
UK-865,3,2,5,2,1,Evening,Morning,13.92,33,3334
UK-845,3,2,5,2,1,Early_Morning,Night,14.92,33,3334
UK-849,3,2,5,2,1,Evening,Morning,15.58,33,3334
UK-853,3,2,5,2,1,Afternoon,Morning,17.08,33,3334
UK-857,3,2,5,2,1,Night,Night,23.92,33,3334
UK-863,3,2,5,2,1,Morning,Morning,24.0,33,3334
UK-865,3,2,5,2,1,Evening,Night,25.75,33,3334
UK-851,3,2,5,2,1,Early_Morning,Morning,26.08,33,3334
UK-873,3,2,5,1,1,Early_Morning,Early_Morning,1.5,33,3450
UK-877,3,2,5,1,1,Morning,Afternoon,1.5,33,3450
UK-875,3,2,5,1,1,Evening,Night,1.58,33,3450
AI-570,6,2,5,2,1,Early_Morning,Morning,4.58,33,3098
AI-671,6,2,5,2,1,Morning,Morning,24.92,33,3098
G8-7546,4,2,5,2,1,Evening,Late_Night,6.08,33,3282
G8-383,4,2,5,2,1,Afternoon,Late_Night,9.5,33,3282
G8-325,4,2,5,2,1,Night,Morning,9.67,33,3282
G8-398,4,2,5,2,1,Night,Morning,11.5,33,3282
G8-7545,4,2,5,2,1,Afternoon,Late_Night,11.58,33,3282
G8-7546,4,2,5,2,1,Evening,Morning,14.5,33,3282
6E-5202,5,2,5,2,1,Early_Morning,Morning,3.42,33,3574
6E-5206,5,2,5,2,1,Night,Late_Night,3.42,33,3574
6E-6809,5,2,5,2,1,Evening,Night,5.67,33,3574
G8-371,4,2,5,2,1,Evening,Night,7.0,33,3574
G8-382,4,2,5,2,1,Afternoon,Night,8.0,33,3574
6E-6809,5,2,5,2,1,Evening,Late_Night,8.33,33,3574
UK-928,3,2,5,2,1,Early_Morning,Afternoon,6.08,33,3971
UK-954,3,2,5,2,1,Early_Morning,Afternoon,6.58,33,3971
UK-902,3,2,5,2,1,Afternoon,Night,7.17,33,3971
UK-944,3,2,5,2,1,Afternoon,Night,8.25,33,3971
UK-958,3,2,5,2,1,Afternoon,Night,10.5,33,3971
UK-960,3,2,5,2,1,Morning,Night,11.0,33,3971
UK-994,3,2,5,2,1,Morning,Night,12.5,33,3971
AI-639,6,2,5,2,1,Morning,Night,10.75,33,3654
AI-607,6,2,5,2,1,Evening,Evening,26.25,33,3654
G8-305,4,2,5,2,1,Early_Morning,Evening,13.08,33,3687
UK-994,3,2,5,2,1,Morning,Evening,6.58,33,4099
UK-970,3,2,5,2,1,Morning,Evening,8.25,33,4099
UK-928,3,2,5,2,1,Early_Morning,Evening,10.5,33,4099
UK-954,3,2,5,2,1,Early_Morning,Evening,11.0,33,4099
UK-950,3,2,5,2,1,Night,Evening,19.08,33,4099
UK-988,3,2,5,2,1,Night,Evening,20.08,33,4099
UK-986,3,2,5,2,1,Night,Evening,21.17,33,4099
UK-940,3,2,5,2,1,Evening,Evening,21.25,33,4099
UK-950,3,2,5,2,1,Night,Evening,22.0,33,4099
UK-996,3,2,5,2,1,Evening,Evening,22.5,33,4099
UK-988,3,2,5,2,1,Night,Evening,23.0,33,4099
UK-940,3,2,5,2,1,Evening,Evening,24.17,33,4099
UK-996,3,2,5,2,1,Evening,Evening,25.42,33,4099
G8-7538,4,2,5,2,1,Evening,Night,6.17,33,3916
G8-7537,4,2,5,2,1,Afternoon,Night,8.17,33,3916
G8-329,4,2,5,2,1,Early_Morning,Afternoon,8.67,33,3916
G8-391,4,2,5,2,1,Afternoon,Night,9.17,33,3916
G8-2508,4,2,5,2,1,Night,Morning,9.75,33,3916
G8-7536,4,2,5,2,1,Afternoon,Night,10.17,33,3916
G8-321,4,2,5,2,1,Afternoon,Night,10.42,33,3916
G8-345,4,2,5,2,1,Night,Morning,10.83,33,3916
G8-322,4,2,5,2,1,Night,Morning,12.25,33,3916
G8-319,4,2,5,2,1,Morning,Night,12.75,33,3916
G8-341,4,2,5,2,1,Night,Morning,13.25,33,3916
G8-2508,4,2,5,2,1,Night,Afternoon,14.92,33,3916
G8-331,4,2,5,2,1,Morning,Night,11.83,33,3994
UK-944,3,2,5,2,1,Afternoon,Evening,5.25,33,4414
UK-958,3,2,5,2,1,Afternoon,Evening,7.5,33,4414
UK-960,3,2,5,2,1,Morning,Evening,8.0,33,4414
UK-994,3,2,5,2,1,Morning,Evening,9.5,33,4414
UK-986,3,2,5,2,1,Night,Morning,10.92,33,4414
UK-970,3,2,5,2,1,Morning,Evening,11.17,33,4414
UK-950,3,2,5,2,1,Night,Morning,11.75,33,4414
UK-902,3,2,5,2,1,Afternoon,Morning,17.92,33,4414
AI-660,6,2,5,2,1,Evening,Night,5.58,33,4173
AI-687,6,2,5,2,1,Afternoon,Night,7.58,33,4173
AI-442,6,2,5,2,1,Afternoon,Night,8.0,33,4173
AI-809,6,2,5,2,1,Morning,Evening,9.33,33,4173
AI-806,6,2,5,2,1,Early_Morning,Evening,11.33,33,4173
AI-635,6,2,5,2,1,Early_Morning,Evening,12.25,33,4173
AI-864,6,2,5,2,1,Early_Morning,Evening,12.33,33,4173
AI-867,6,2,5,2,1,Night,Morning,13.0,33,4173
AI-809,6,2,5,2,1,Morning,Night,13.58,33,4173
AI-867,6,2,5,2,1,Night,Morning,14.42,33,4173
AI-888,6,2,5,2,1,Evening,Morning,15.5,33,4173
AI-806,6,2,5,2,1,Early_Morning,Night,15.58,33,4173
AI-635,6,2,5,2,1,Early_Morning,Night,16.5,33,4173
AI-660,6,2,5,2,1,Evening,Morning,16.5,33,4173
AI-864,6,2,5,2,1,Early_Morning,Night,16.58,33,4173
AI-888,6,2,5,2,1,Evening,Morning,16.92,33,4173
AI-660,6,2,5,2,1,Evening,Morning,17.92,33,4173
AI-687,6,2,5,2,1,Afternoon,Morning,18.5,33,4173
AI-442,6,2,5,2,1,Afternoon,Morning,18.92,33,4173
AI-687,6,2,5,2,1,Afternoon,Morning,19.92,33,4173
AI-442,6,2,5,2,1,Afternoon,Morning,20.33,33,4173
AI-867,6,2,5,2,1,Night,Evening,21.83,33,4173
AI-867,6,2,5,2,1,Night,Night,23.08,33,4173
AI-888,6,2,5,2,1,Evening,Evening,24.33,33,4173
AI-809,6,2,5,2,1,Morning,Morning,24.5,33,4173
AI-660,6,2,5,2,1,Evening,Evening,25.33,33,4173
AI-888,6,2,5,2,1,Evening,Night,25.58,33,4173
UK-930,3,2,5,2,1,Early_Morning,Afternoon,5.08,33,4656
UK-910,3,2,5,2,1,Evening,Night,5.33,33,4656
UK-930,3,2,5,2,1,Early_Morning,Evening,9.5,33,4784
AI-685,6,2,5,2,1,Early_Morning,Night,16.0,33,4447
AI-683,6,2,5,2,1,Night,Night,24.08,33,4447
AI-9657,6,2,5,2,1,Evening,Night,26.0,33,4457
AI-673,6,2,5,2,1,Early_Morning,Night,13.33,33,4689
AI-774,6,2,5,2,1,Night,Night,24.33,33,4689
AI-663,6,2,5,2,1,Afternoon,Night,7.67,33,4762
6E-932,5,2,5,2,1,Morning,Evening,8.67,33,4768
6E-711,5,2,5,2,1,Afternoon,Night,8.5,33,4942
AI-675,6,2,5,2,1,Early_Morning,Night,15.08,33,5219
6.00E-179,5,2,5,2,1,Morning,Afternoon,4.25,33,5398
G8-7557,4,2,5,2,1,Afternoon,Evening,7.08,33,5430
AI-687,6,2,5,2,1,Afternoon,Morning,17.92,33,5625
AI-442,6,2,5,2,1,Afternoon,Morning,18.33,33,5625
AI-809,6,2,5,2,1,Morning,Morning,23.92,33,5625
AI-806,6,2,5,2,1,Early_Morning,Morning,25.92,33,5625
AI-635,6,2,5,2,1,Early_Morning,Morning,26.83,33,5625
6E-711,5,2,5,2,1,Afternoon,Evening,5.0,33,5626
6.00E-179,5,2,5,2,1,Morning,Evening,7.58,33,5626
G8-327,4,2,5,2,1,Early_Morning,Afternoon,6.67,33,5636
G8-327,4,2,5,2,1,Early_Morning,Night,14.67,33,5636
G8-347,4,2,5,2,1,Early_Morning,Evening,12.08,33,5828
UK-613,3,2,5,3,1,Afternoon,Evening,7.67,33,6233
AI-651,6,2,5,2,1,Morning,Evening,7.75,33,5977
UK-651,3,2,5,2,1,Evening,Evening,25.42,33,6398
UK-655,3,2,5,3,1,Morning,Night,11.42,33,6401
UK-655,3,2,5,3,1,Morning,Afternoon,25.08,33,6401
G8-390,4,2,5,2,1,Early_Morning,Afternoon,9.67,33,6125
G8-461,4,2,5,2,1,Early_Morning,Afternoon,9.5,33,6287
G8-7561,4,2,5,2,1,Afternoon,Night,7.17,33,6293
G8-511,4,2,5,2,1,Early_Morning,Afternoon,10.67,33,6293
UK-653,3,2,5,2,1,Early_Morning,Evening,11.5,33,6698
UK-655,3,2,5,3,1,Morning,Evening,8.42,33,6844
UK-655,3,2,5,3,1,Morning,Morning,22.17,33,6844
AI-619,6,2,5,1,1,Night,Night,1.33,34,2111
I5-942,2,2,5,2,1,Afternoon,Evening,4.67,34,2105
I5-1569,2,2,5,2,1,Night,Morning,11.42,34,2105
I5-336,2,2,5,2,1,Night,Morning,12.58,34,2105
I5-767,2,2,5,3,1,Early_Morning,Night,12.75,34,2105
I5-620,2,2,5,2,1,Early_Morning,Evening,14.5,34,2105
6E-6123,5,2,5,1,1,Early_Morning,Early_Morning,1.33,34,2901
6E-5209,5,2,5,1,1,Early_Morning,Early_Morning,1.33,34,2901
6E-5312,5,2,5,1,1,Morning,Afternoon,1.33,34,2901
6E-354,5,2,5,1,1,Afternoon,Afternoon,1.33,34,2901
6E-5217,5,2,5,1,1,Evening,Evening,1.33,34,2901
6E-6818,5,2,5,1,1,Evening,Night,1.33,34,2901
6E-5208,5,2,5,1,1,Evening,Evening,1.42,34,2901
6E-5371,5,2,5,1,1,Evening,Night,1.5,34,2901
UK-853,3,2,5,2,1,Afternoon,Night,4.92,34,3334
UK-863,3,2,5,2,1,Morning,Night,11.83,34,3334
UK-857,3,2,5,2,1,Night,Morning,12.08,34,3334
UK-851,3,2,5,2,1,Early_Morning,Night,13.92,34,3334
UK-865,3,2,5,2,1,Evening,Morning,13.92,34,3334
UK-845,3,2,5,2,1,Early_Morning,Night,14.92,34,3334
UK-849,3,2,5,2,1,Evening,Morning,15.58,34,3334
UK-853,3,2,5,2,1,Afternoon,Morning,17.08,34,3334
UK-857,3,2,5,2,1,Night,Night,23.92,34,3334
UK-863,3,2,5,2,1,Morning,Morning,24.0,34,3334
UK-865,3,2,5,2,1,Evening,Night,25.75,34,3334
UK-851,3,2,5,2,1,Early_Morning,Morning,26.08,34,3334
UK-873,3,2,5,1,1,Early_Morning,Early_Morning,1.5,34,3450
UK-877,3,2,5,1,1,Morning,Afternoon,1.5,34,3450
UK-875,3,2,5,1,1,Evening,Night,1.58,34,3450
AI-570,6,2,5,2,1,Early_Morning,Morning,4.58,34,3098
G8-7546,4,2,5,2,1,Evening,Late_Night,6.08,34,3282
G8-383,4,2,5,2,1,Afternoon,Late_Night,9.5,34,3282
G8-325,4,2,5,2,1,Night,Morning,9.67,34,3282
G8-398,4,2,5,2,1,Night,Morning,11.5,34,3282
G8-7545,4,2,5,2,1,Afternoon,Late_Night,11.58,34,3282
G8-7546,4,2,5,2,1,Evening,Morning,14.5,34,3282
UK-928,3,2,5,2,1,Early_Morning,Afternoon,6.08,34,3971
UK-986,3,2,5,2,1,Night,Morning,10.92,34,3971
UK-950,3,2,5,2,1,Night,Morning,11.75,34,3971
UK-988,3,2,5,2,1,Night,Morning,12.75,34,3971
AI-607,6,2,5,2,1,Evening,Morning,16.08,34,3644
AI-639,6,2,5,2,1,Morning,Morning,23.33,34,3644
AI-639,6,2,5,2,1,Morning,Evening,9.5,34,3654
AI-639,6,2,5,2,1,Morning,Night,10.75,34,3654
G8-305,4,2,5,2,1,Early_Morning,Evening,13.08,34,3687
AI-671,6,2,5,2,1,Morning,Morning,24.92,34,3728
UK-944,3,2,5,2,1,Afternoon,Evening,5.25,34,4099
UK-994,3,2,5,2,1,Morning,Evening,6.58,34,4099
UK-958,3,2,5,2,1,Afternoon,Evening,7.5,34,4099
UK-960,3,2,5,2,1,Morning,Evening,8.0,34,4099
UK-970,3,2,5,2,1,Morning,Evening,8.25,34,4099
UK-994,3,2,5,2,1,Morning,Evening,9.5,34,4099
UK-928,3,2,5,2,1,Early_Morning,Evening,10.5,34,4099
UK-970,3,2,5,2,1,Morning,Evening,11.17,34,4099
UK-986,3,2,5,2,1,Night,Evening,21.17,34,4099
UK-950,3,2,5,2,1,Night,Evening,22.0,34,4099
UK-988,3,2,5,2,1,Night,Evening,23.0,34,4099
UK-940,3,2,5,2,1,Evening,Evening,24.17,34,4099
UK-954,3,2,5,2,1,Early_Morning,Afternoon,6.58,34,4230
UK-996,3,2,5,2,1,Evening,Afternoon,18.08,34,4230
G8-329,4,2,5,2,1,Early_Morning,Afternoon,8.67,34,3916
G8-2508,4,2,5,2,1,Night,Morning,9.75,34,3916
G8-345,4,2,5,2,1,Night,Morning,10.83,34,3916
G8-322,4,2,5,2,1,Night,Morning,12.25,34,3916
G8-2508,4,2,5,2,1,Night,Afternoon,14.92,34,3916
G8-339,4,2,5,2,1,Evening,Morning,15.5,34,3916
G8-331,4,2,5,2,1,Morning,Night,11.83,34,3994
UK-954,3,2,5,2,1,Early_Morning,Evening,11.0,34,4359
UK-996,3,2,5,2,1,Evening,Evening,25.42,34,4359
UK-902,3,2,5,2,1,Afternoon,Night,7.17,34,4414
UK-944,3,2,5,2,1,Afternoon,Night,8.25,34,4414
UK-958,3,2,5,2,1,Afternoon,Night,10.5,34,4414
UK-986,3,2,5,2,1,Night,Evening,18.25,34,4414
UK-950,3,2,5,2,1,Night,Evening,19.08,34,4414
UK-988,3,2,5,2,1,Night,Evening,20.08,34,4414
UK-940,3,2,5,2,1,Evening,Evening,21.25,34,4414
AI-809,6,2,5,2,1,Morning,Evening,9.33,34,4173
AI-809,6,2,5,2,1,Morning,Night,10.58,34,4173
AI-806,6,2,5,2,1,Early_Morning,Evening,11.33,34,4173
AI-635,6,2,5,2,1,Early_Morning,Evening,12.25,34,4173
AI-806,6,2,5,2,1,Early_Morning,Night,12.58,34,4173
AI-635,6,2,5,2,1,Early_Morning,Night,13.5,34,4173
AI-867,6,2,5,2,1,Night,Morning,14.42,34,4173
AI-888,6,2,5,2,1,Evening,Morning,16.92,34,4173
AI-660,6,2,5,2,1,Evening,Morning,17.92,34,4173
AI-687,6,2,5,2,1,Afternoon,Morning,19.92,34,4173
AI-442,6,2,5,2,1,Afternoon,Morning,20.33,34,4173
UK-930,3,2,5,2,1,Early_Morning,Afternoon,5.08,34,4656
UK-996,3,2,5,2,1,Evening,Evening,22.5,34,4674
G8-327,4,2,5,2,1,Early_Morning,Afternoon,6.67,34,4325
6E-5202,5,2,5,2,1,Early_Morning,Morning,3.42,34,4364
G8-371,4,2,5,2,1,Evening,Night,7.0,34,4418
UK-930,3,2,5,2,1,Early_Morning,Evening,9.5,34,4784
UK-930,3,2,5,2,1,Early_Morning,Evening,12.42,34,4784
AI-657,6,2,5,2,1,Early_Morning,Afternoon,8.42,34,4474
6E-932,5,2,5,2,1,Morning,Evening,8.67,34,4548
G8-390,4,2,5,2,1,Early_Morning,Afternoon,9.67,34,4552
AI-660,6,2,5,2,1,Evening,Night,5.58,34,4593
AI-687,6,2,5,2,1,Afternoon,Night,7.58,34,4593
AI-442,6,2,5,2,1,Afternoon,Night,8.0,34,4593
AI-867,6,2,5,2,1,Night,Morning,13.0,34,4593
AI-809,6,2,5,2,1,Morning,Night,13.58,34,4593
AI-888,6,2,5,2,1,Evening,Morning,15.5,34,4593
AI-806,6,2,5,2,1,Early_Morning,Night,15.58,34,4593
AI-635,6,2,5,2,1,Early_Morning,Night,16.5,34,4593
AI-660,6,2,5,2,1,Evening,Morning,16.5,34,4593
AI-687,6,2,5,2,1,Afternoon,Morning,18.5,34,4593
AI-442,6,2,5,2,1,Afternoon,Morning,18.92,34,4593
AI-867,6,2,5,2,1,Night,Evening,21.83,34,4593
UK-910,3,2,5,2,1,Evening,Night,5.33,34,5099
AI-685,6,2,5,2,1,Early_Morning,Night,16.0,34,5182
AI-683,6,2,5,2,1,Night,Night,24.08,34,5182
AI-675,6,2,5,2,1,Early_Morning,Night,15.08,34,5219
G8-7557,4,2,5,2,1,Afternoon,Evening,7.08,34,5430
G8-7538,4,2,5,2,1,Evening,Night,6.17,34,5535
G8-7537,4,2,5,2,1,Afternoon,Night,8.17,34,5535
G8-7536,4,2,5,2,1,Afternoon,Night,10.17,34,5535
G8-321,4,2,5,2,1,Afternoon,Night,10.42,34,5535
G8-319,4,2,5,2,1,Morning,Night,12.75,34,5535
UK-613,3,2,5,3,1,Afternoon,Evening,7.67,34,5918
G8-391,4,2,5,2,1,Afternoon,Night,9.17,34,5657
AI-774,6,2,5,2,1,Night,Night,24.33,34,5725
6E-5206,5,2,5,2,1,Night,Late_Night,3.42,34,5781
G8-347,4,2,5,2,1,Early_Morning,Evening,12.08,34,5828
AI-631,6,2,5,3,1,Evening,Night,28.25,34,5857
G8-327,4,2,5,2,1,Early_Morning,Night,14.67,34,5942
AI-651,6,2,5,2,1,Morning,Evening,7.75,34,5977
AI-611,6,2,5,3,1,Morning,Morning,24.75,34,5982
UK-653,3,2,5,2,1,Early_Morning,Evening,11.5,34,6398
UK-655,3,2,5,3,1,Morning,Evening,8.42,34,6529
6E-6809,5,2,5,2,1,Evening,Late_Night,8.33,34,6254
AI-631,6,2,5,3,1,Evening,Evening,24.0,34,6277
G8-461,4,2,5,2,1,Early_Morning,Afternoon,9.5,34,6287
G8-7561,4,2,5,2,1,Afternoon,Night,7.17,34,6293
G8-511,4,2,5,2,1,Early_Morning,Afternoon,10.67,34,6293
UK-651,3,2,5,2,1,Evening,Evening,25.42,34,6698
AI-611,6,2,5,3,1,Morning,Morning,23.33,34,6402
AI-611,6,2,5,3,1,Morning,Evening,32.17,34,6402
UK-655,3,2,5,3,1,Morning,Night,11.42,34,6844
6E-6809,5,2,5,2,1,Evening,Night,5.67,34,6657
AI-663,6,2,5,2,1,Afternoon,Night,7.67,34,6862
G8-382,4,2,5,2,1,Afternoon,Night,8.0,34,7037
6.00E-179,5,2,5,2,1,Morning,Evening,7.58,34,7130
UK-852,3,2,5,3,1,Afternoon,Evening,7.75,34,7656
6.00E-179,5,2,5,2,1,Morning,Afternoon,4.25,34,7357
AI-867,6,2,5,2,1,Night,Evening,20.08,34,8063
AI-888,6,2,5,2,1,Evening,Evening,22.58,34,8063
AI-660,6,2,5,2,1,Evening,Evening,23.58,34,8063
AI-687,6,2,5,2,1,Afternoon,Evening,25.58,34,8063
6E-711,5,2,5,2,1,Afternoon,Evening,5.0,34,9758
6E-711,5,2,5,2,1,Afternoon,Night,8.5,34,9758
AI-619,6,2,5,1,1,Night,Night,1.33,35,2111
I5-942,2,2,5,2,1,Afternoon,Evening,4.67,35,2105
I5-1569,2,2,5,2,1,Night,Morning,11.42,35,2105
I5-336,2,2,5,2,1,Night,Morning,12.58,35,2105
AI-615,6,2,5,1,1,Early_Morning,Early_Morning,1.5,35,2426
6E-5209,5,2,5,1,1,Early_Morning,Early_Morning,1.33,35,2901
6E-5312,5,2,5,1,1,Morning,Afternoon,1.33,35,2901
6E-354,5,2,5,1,1,Afternoon,Afternoon,1.33,35,2901
6E-5217,5,2,5,1,1,Evening,Evening,1.33,35,2901
6E-6818,5,2,5,1,1,Evening,Night,1.33,35,2901
6E-5208,5,2,5,1,1,Evening,Evening,1.42,35,2901
6E-5371,5,2,5,1,1,Evening,Night,1.5,35,2901
UK-853,3,2,5,2,1,Afternoon,Night,4.92,35,3334
UK-863,3,2,5,2,1,Morning,Night,11.83,35,3334
UK-857,3,2,5,2,1,Night,Morning,12.08,35,3334
UK-851,3,2,5,2,1,Early_Morning,Night,13.92,35,3334
UK-865,3,2,5,2,1,Evening,Morning,13.92,35,3334
UK-845,3,2,5,2,1,Early_Morning,Night,14.92,35,3334
UK-849,3,2,5,2,1,Evening,Morning,15.58,35,3334
